success,spl,distance_to_goal,object_goal
0.0,0.0,1.951032280921936,Find the <sofa>.
0.0,0.0,9.017515182495117,Find the <potted_plant>.
1.0,0.5182496512705047,0.10040893405675888,Find the <potted_plant>.
1.0,0.2617314136189322,0.01702069863677025,Find the <bed>.
0.0,0.0,4.285501003265381,Find the <toilet>.
0.0,0.0,4.542364120483398,Find the <chair>.
0.0,0.0,12.338651657104492,Find the <sofa>.
1.0,0.24387392330213678,0.015019260346889496,Find the <chair>.
1.0,0.1289371912257884,0.018652815371751785,Find the <chair>.
0.0,0.0,1.369850993156433,Find the <potted_plant>.
0.0,0.0,12.308403015136719,Find the <television_set>.
0.0,0.0,5.916577339172363,Find the <chair>.
0.0,0.0,12.349720001220703,Find the <sofa>.
0.0,0.0,2.4267661571502686,Find the <toilet>.
0.0,0.0,24.410720825195312,Find the <television_set>.
0.0,0.0,3.556647300720215,Find the <television_set>.
0.0,0.0,22.10218620300293,Find the <television_set>.
0.0,0.0,10.713199615478516,Find the <television_set>.
0.0,0.0,16.277095794677734,Find the <television_set>.
0.0,0.0,15.473806381225586,Find the <television_set>.
1.0,0.14608988535423248,0.11144448816776276,Find the <television_set>.
0.0,0.0,1.8130621910095215,Find the <television_set>.
0.0,0.0,11.116424560546875,Find the <chair>.
0.0,0.0,6.52625036239624,Find the <toilet>.
0.0,0.0,10.292325973510742,Find the <chair>.
1.0,0.3596889948166431,0.10918808728456497,Find the <chair>.
1.0,0.24847399524491057,0.03522765263915062,Find the <sofa>.
0.0,0.0,3.5370302200317383,Find the <sofa>.
0.0,0.0,5.635021686553955,Find the <toilet>.
0.0,0.0,3.932103157043457,Find the <toilet>.
0.0,0.0,11.375858306884766,Find the <sofa>.
0.0,0.0,0.458370566368103,Find the <potted_plant>.
0.0,0.0,6.101971626281738,Find the <toilet>.
1.0,0.4788312394826314,0.059764668345451355,Find the <sofa>.
1.0,0.07500464801922965,0.021449405699968338,Find the <bed>.
0.0,0.0,10.286589622497559,Find the <chair>.
0.0,0.0,8.415477752685547,Find the <potted_plant>.
1.0,0.23462683299761214,0.03608796373009682,Find the <sofa>.
0.0,0.0,3.746004104614258,Find the <chair>.
1.0,0.15901799250130264,0.04339783266186714,Find the <bed>.
0.0,0.0,2.3255128860473633,Find the <sofa>.
0.0,0.0,22.969816207885742,Find the <television_set>.
0.0,0.0,1.3919419050216675,Find the <potted_plant>.
0.0,0.0,12.74635124206543,Find the <television_set>.
0.0,0.0,1.6690462827682495,Find the <sofa>.
1.0,0.5086056247619646,0.10357926040887833,Find the <chair>.
0.0,0.0,12.422185897827148,Find the <bed>.
0.0,0.0,2.7971630096435547,Find the <chair>.
0.0,0.0,2.314742088317871,Find the <sofa>.
0.0,0.0,9.295405387878418,Find the <toilet>.
0.0,0.0,4.9254679679870605,Find the <toilet>.
0.0,0.0,6.696521759033203,Find the <chair>.
0.0,0.0,6.658221244812012,Find the <bed>.
0.0,0.0,2.505985736846924,Find the <bed>.
1.0,0.08393158202769142,0.0678870752453804,Find the <toilet>.
0.0,0.0,2.389390230178833,Find the <potted_plant>.
0.0,0.0,5.43330192565918,Find the <television_set>.
1.0,0.27066453659150647,0.06115664169192314,Find the <sofa>.
0.0,0.0,4.017548561096191,Find the <toilet>.
0.0,0.0,3.0593209266662598,Find the <sofa>.
0.0,0.0,9.883623123168945,Find the <bed>.
0.0,0.0,2.0063254833221436,Find the <bed>.
0.0,0.0,5.363802433013916,Find the <bed>.
1.0,0.7643632765393948,0.16167107224464417,Find the <toilet>.
0.0,0.0,3.7416584491729736,Find the <toilet>.
1.0,0.6898669308442162,0.05862661078572273,Find the <chair>.
1.0,0.20171739752070278,0.06796054542064667,Find the <bed>.
0.0,0.0,1.9565134048461914,Find the <sofa>.
0.0,0.0,8.101420402526855,Find the <potted_plant>.
1.0,0.0722855523803198,0.06574069708585739,Find the <bed>.
0.0,0.0,4.045510292053223,Find the <potted_plant>.
0.0,0.0,6.842770576477051,Find the <chair>.
0.0,0.0,8.090546607971191,Find the <potted_plant>.
1.0,0.1762186255908839,0.03219300135970116,Find the <potted_plant>.
1.0,0.17031082012896911,0.042804867029190063,Find the <chair>.
1.0,0.3606998218259153,0.039042700082063675,Find the <bed>.
1.0,0.4378643586907694,0.049820154905319214,Find the <potted_plant>.
