success,spl,distance_to_goal,object_goal
0.0,0.0,6.6203389167785645,Find the <television_set>.
1.0,0.15080012928043343,0.03236886113882065,Find the <toilet>.
0.0,0.0,4.410468101501465,Find the <toilet>.
0.0,0.0,4.818918228149414,Find the <television_set>.
0.0,0.0,4.100176811218262,Find the <chair>.
0.0,0.0,9.653239250183105,Find the <chair>.
0.0,0.0,2.1372594833374023,Find the <television_set>.
0.0,0.0,6.5386247634887695,Find the <sofa>.
0.0,0.0,0.09491413086652756,Find the <sofa>.
0.0,0.0,8.337933540344238,Find the <potted_plant>.
1.0,0.17851014126899967,0.05369960889220238,Find the <bed>.
0.0,0.0,0.03775259107351303,Find the <chair>.
0.0,0.0,1.0038751363754272,Find the <sofa>.
0.0,0.0,3.3958020210266113,Find the <television_set>.
0.0,0.0,4.167760372161865,Find the <sofa>.
1.0,0.6023438952186845,0.15267664194107056,Find the <bed>.
0.0,0.0,0.3368127644062042,Find the <sofa>.
1.0,0.13297963012271483,0.014398896135389805,Find the <toilet>.
0.0,0.0,5.118297100067139,Find the <television_set>.
0.0,0.0,7.309663772583008,Find the <bed>.
1.0,0.1614595983016925,0.03211888298392296,Find the <potted_plant>.
0.0,0.0,0.7722444534301758,Find the <sofa>.
0.0,0.0,7.938182353973389,Find the <television_set>.
0.0,0.0,9.630797386169434,Find the <toilet>.
1.0,0.7447617470845761,0.04046785086393356,Find the <television_set>.
0.0,0.0,7.012434959411621,Find the <potted_plant>.
0.0,0.0,3.6948747634887695,Find the <sofa>.
0.0,0.0,7.671958923339844,Find the <television_set>.
0.0,0.0,3.773602247238159,Find the <toilet>.
1.0,0.28253318902655306,0.08718422055244446,Find the <toilet>.
0.0,0.0,9.133306503295898,Find the <bed>.
0.0,0.0,12.207364082336426,Find the <television_set>.
1.0,0.7687849022616681,0.15244705975055695,Find the <bed>.
1.0,0.34972582013552506,0.10583360493183136,Find the <toilet>.
1.0,0.23820547074562357,0.04185081645846367,Find the <potted_plant>.
1.0,0.15686267039819138,0.04294654726982117,Find the <toilet>.
0.0,0.0,10.765377044677734,Find the <chair>.
0.0,0.0,0.942046046257019,Find the <chair>.
1.0,0.7058635297107312,0.06971527636051178,Find the <sofa>.
1.0,0.10328508875072168,0.07822618633508682,Find the <bed>.
0.0,0.0,3.3421506881713867,Find the <potted_plant>.
0.0,0.0,0.05876804515719414,Find the <chair>.
0.0,0.0,3.3694393634796143,Find the <sofa>.
0.0,0.0,1.0813853740692139,Find the <toilet>.
1.0,0.7643632765393948,0.16167107224464417,Find the <toilet>.
0.0,0.0,9.806595802307129,Find the <toilet>.
0.0,0.0,1.8235571384429932,Find the <bed>.
1.0,0.12920692543970394,0.15292559564113617,Find the <bed>.
0.0,0.0,7.869048595428467,Find the <bed>.
0.0,0.0,7.278770923614502,Find the <bed>.
1.0,0.17957009918173508,0.10450592637062073,Find the <chair>.
0.0,0.0,3.922227621078491,Find the <television_set>.
1.0,0.3562943943207171,0.10547301918268204,Find the <sofa>.
0.0,0.0,2.1988301277160645,Find the <television_set>.
1.0,0.5940810276561231,0.10286810249090195,Find the <sofa>.
0.0,0.0,1.248581886291504,Find the <chair>.
1.0,0.15795377942538794,0.10197212547063828,Find the <sofa>.
1.0,0.5142471727922825,0.11000945419073105,Find the <sofa>.
1.0,0.10824289649984441,0.06593434512615204,Find the <bed>.
0.0,0.0,8.865642547607422,Find the <potted_plant>.
0.0,0.0,10.832404136657715,Find the <chair>.
1.0,0.2430700068588612,0.05148222669959068,Find the <bed>.
0.0,0.0,4.826966762542725,Find the <potted_plant>.
0.0,0.0,6.670766830444336,Find the <potted_plant>.
0.0,0.0,0.056645363569259644,Find the <potted_plant>.
1.0,0.16728460861510483,0.08577324450016022,Find the <bed>.
1.0,0.16009584962968723,0.11016789078712463,Find the <toilet>.
1.0,0.22062955463966116,0.1814916729927063,Find the <sofa>.
0.0,0.0,2.607076406478882,Find the <potted_plant>.
1.0,0.3968161335824009,0.050436679273843765,Find the <chair>.
1.0,0.34291303258932054,0.052877277135849,Find the <television_set>.
1.0,0.33042972372912216,0.05796730890870094,Find the <toilet>.
0.0,0.0,2.1269023418426514,Find the <sofa>.
1.0,0.19974640813178587,0.05736270919442177,Find the <bed>.
1.0,0.3107439178432384,0.056724779307842255,Find the <sofa>.
0.0,0.0,4.794539928436279,Find the <television_set>.
1.0,0.369043511498674,0.06497619301080704,Find the <toilet>.
1.0,0.04436775523649615,0.07765655219554901,Find the <television_set>.
0.0,0.0,3.179349184036255,Find the <television_set>.
0.0,0.0,2.6535065174102783,Find the <potted_plant>.
0.0,0.0,0.040209297090768814,Find the <chair>.
0.0,0.0,13.99498462677002,Find the <bed>.
0.0,0.0,1.2183713912963867,Find the <chair>.
1.0,0.1760187322393537,0.06386358290910721,Find the <bed>.
0.0,0.0,6.180109977722168,Find the <television_set>.
1.0,0.4058897391081901,0.15581366419792175,Find the <sofa>.
0.0,0.0,0.860005795955658,Find the <sofa>.
1.0,0.4638243437143674,0.0281352661550045,Find the <toilet>.
0.0,0.0,8.749678611755371,Find the <bed>.
1.0,0.45808921135104635,0.06426194310188293,Find the <chair>.
0.0,0.0,0.5752010345458984,Find the <potted_plant>.
0.0,0.0,5.778391361236572,Find the <toilet>.
0.0,0.0,13.47507095336914,Find the <toilet>.
1.0,0.2516497210239673,0.053804993629455566,Find the <bed>.
0.0,0.0,11.266212463378906,Find the <bed>.
1.0,0.19077253696900828,0.054574329406023026,Find the <sofa>.
0.0,0.0,4.3287835121154785,Find the <chair>.
0.0,0.0,13.993284225463867,Find the <toilet>.
0.0,0.0,1.142894983291626,Find the <sofa>.
0.0,0.0,0.05583438277244568,Find the <bed>.
1.0,0.32587596999893637,0.058680444955825806,Find the <potted_plant>.
0.0,0.0,0.6751521825790405,Find the <potted_plant>.
0.0,0.0,0.6395211815834045,Find the <chair>.
0.0,0.0,16.449447631835938,Find the <chair>.
0.0,0.0,8.059930801391602,Find the <television_set>.
1.0,0.37658774682627605,0.1037670448422432,Find the <bed>.
0.0,0.0,6.512045860290527,Find the <bed>.
0.0,0.0,6.947974681854248,Find the <television_set>.
0.0,0.0,2.956803321838379,Find the <bed>.
0.0,0.0,5.628490447998047,Find the <television_set>.
1.0,0.1806827534325948,0.051699284464120865,Find the <chair>.
0.0,0.0,14.569879531860352,Find the <television_set>.
0.0,0.0,5.033775806427002,Find the <potted_plant>.
0.0,0.0,4.65084171295166,Find the <potted_plant>.
0.0,0.0,15.03271198272705,Find the <television_set>.
0.0,0.0,8.25436782836914,Find the <television_set>.
0.0,0.0,7.057291030883789,Find the <potted_plant>.
1.0,0.8321790839157815,0.05710630491375923,Find the <chair>.
0.0,0.0,12.806323051452637,Find the <television_set>.
0.0,0.0,17.946617126464844,Find the <television_set>.
0.0,0.0,14.684059143066406,Find the <television_set>.
1.0,0.4884098037760513,0.10969818383455276,Find the <bed>.
0.0,0.0,0.10265906155109406,Find the <bed>.
1.0,0.250300842955825,0.022825006395578384,Find the <chair>.
1.0,0.237557673354941,0.19654227793216705,Find the <potted_plant>.
1.0,0.04879653424756196,0.04399917274713516,Find the <toilet>.
0.0,0.0,3.4877991676330566,Find the <potted_plant>.
1.0,0.33960262131250973,0.14512473344802856,Find the <potted_plant>.
0.0,0.0,4.086780548095703,Find the <sofa>.
